수송일자,호선명,역번호,역명,승하차구분,승객유형,06시간대이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,월,년
2024-01-02,2.0,230,신림,하차,중고생,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,1,2024
2024-01-02,2.0,230,신림,하차,청소년,0,4,4,10,13,24,30,36,46,69,60,82,61,77,74,65,78,77,33,11.0,1,2024
2024-01-02,2.0,230,신림,하차,우대권,39,151,165,216,313,347,443,438,480,522,603,732,529,446,306,255,206,116,59,10.0,1,2024
2024-01-02,2.0,230,신림,하차,직원,5,5,15,13,20,10,19,5,9,9,8,7,15,24,20,10,5,10,4,9.0,1,2024
2024-01-02,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-02,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-02,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.0,1,2024
2024-01-03,2.0,230,신림,승차,일반,1024,2297,7315,10934,5516,2347,1496,1707,1532,1386,1217,1519,1869,2401,1379,1167,1177,978,558,162.0,1,2024
2024-01-03,2.0,230,신림,승차,어린이,0,0,0,8,7,12,4,6,9,15,6,12,9,3,2,1,1,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,승차,중고생,0,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,승차,청소년,3,29,138,135,62,30,28,56,65,38,72,53,66,83,37,51,46,57,18,22.0,1,2024
2024-01-03,2.0,230,신림,승차,우대권,427,368,404,468,518,513,469,478,534,482,499,429,434,367,209,133,79,57,20,7.0,1,2024
2024-01-03,2.0,230,신림,승차,직원,5,9,23,19,13,10,10,7,14,15,13,10,23,4,4,4,3,6,3,3.0,1,2024
2024-01-03,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,승차,중국어 일반,1,0,0,0,2,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,하차,일반,96,376,636,1384,1118,808,946,975,1176,1258,1638,2160,3881,8099,7649,4348,3588,3361,2027,720.0,1,2024
2024-01-03,2.0,230,신림,하차,어린이,0,0,0,1,2,3,14,7,16,9,4,6,13,9,4,8,5,0,2,0.0,1,2024
2024-01-03,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,하차,청소년,1,3,9,22,11,14,20,160,107,57,87,70,86,118,72,54,66,82,36,13.0,1,2024
2024-01-03,2.0,230,신림,하차,우대권,46,147,159,243,305,436,552,488,465,526,738,685,569,443,350,218,211,126,61,20.0,1,2024
2024-01-03,2.0,230,신림,하차,직원,3,8,7,15,20,10,12,9,19,10,6,7,19,25,7,8,4,7,2,6.0,1,2024
2024-01-03,2.0,230,신림,하차,영어 일반,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0.0,1,2024
2024-01-03,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0.0,1,2024
2024-01-03,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,승차,일반,935,2306,7481,10778,5531,2421,1658,1707,1623,1452,1435,1596,1919,2368,1373,1186,1186,1008,607,167.0,1,2024
2024-01-04,2.0,230,신림,승차,어린이,0,0,3,6,2,13,5,11,11,9,11,9,13,6,6,5,9,3,0,0.0,1,2024
2024-01-04,2.0,230,신림,승차,중고생,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,승차,청소년,3,22,61,58,33,36,29,41,62,49,66,73,85,62,46,49,57,51,20,11.0,1,2024
2024-01-04,2.0,230,신림,승차,우대권,387,352,415,475,484,526,509,493,491,540,566,460,430,385,212,141,98,55,19,4.0,1,2024
2024-01-04,2.0,230,신림,승차,직원,7,9,21,32,12,12,11,10,7,2,8,8,12,9,3,5,3,3,3,3.0,1,2024
2024-01-04,2.0,230,신림,승차,영어 일반,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,승차,중국어 일반,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,하차,일반,83,376,659,1399,1206,773,810,926,1144,1383,1727,2299,3731,7838,7485,4356,3715,3735,2230,783.0,1,2024
2024-01-04,2.0,230,신림,하차,어린이,0,0,1,0,3,5,7,8,6,15,15,7,11,8,8,3,7,2,0,0.0,1,2024
2024-01-04,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0.0,1,2024
2024-01-04,2.0,230,신림,하차,청소년,1,7,3,8,17,26,31,46,45,74,82,61,80,91,65,58,57,78,36,10.0,1,2024
2024-01-04,2.0,230,신림,하차,우대권,37,137,165,218,316,462,609,528,483,566,752,711,585,471,358,245,180,117,71,9.0,1,2024
2024-01-04,2.0,230,신림,하차,직원,2,6,9,20,20,14,19,3,8,13,6,6,14,27,9,9,3,3,8,5.0,1,2024
2024-01-04,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-04,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,1,2024
2024-01-05,2.0,230,신림,승차,일반,960,2162,7280,10665,5339,2434,1605,1800,1599,1444,1509,1765,2280,2703,1765,1374,1359,1417,990,289.0,1,2024
2024-01-05,2.0,230,신림,승차,어린이,0,0,0,9,8,6,5,8,16,9,14,6,13,5,8,6,2,2,1,0.0,1,2024
2024-01-05,2.0,230,신림,승차,중고생,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,승차,청소년,2,16,49,60,36,31,44,45,62,59,77,86,78,79,55,33,48,45,37,3.0,1,2024
2024-01-05,2.0,230,신림,승차,우대권,393,354,426,509,514,540,519,490,540,519,510,491,385,344,241,159,96,89,43,1.0,1,2024
2024-01-05,2.0,230,신림,승차,직원,3,10,25,31,16,9,16,7,6,5,10,15,16,10,4,4,8,9,4,6.0,1,2024
2024-01-05,2.0,230,신림,승차,영어 일반,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,승차,중국어 일반,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,하차,일반,86,392,719,1412,1070,775,702,1083,1274,1411,1716,2699,4087,7918,7548,4125,3920,3563,2745,1217.0,1,2024
2024-01-05,2.0,230,신림,하차,어린이,0,0,0,1,2,1,11,9,8,7,9,17,6,7,10,9,7,1,2,0.0,1,2024
2024-01-05,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,하차,청소년,1,9,5,14,16,22,28,41,66,93,89,85,100,61,62,77,60,76,48,11.0,1,2024
2024-01-05,2.0,230,신림,하차,우대권,45,152,154,243,309,390,508,500,517,583,700,810,670,543,399,266,217,117,86,13.0,1,2024
2024-01-05,2.0,230,신림,하차,직원,2,4,11,14,18,14,14,7,5,8,10,10,11,26,16,9,9,9,6,6.0,1,2024
2024-01-05,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,1,2024
2024-01-05,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2024
2024-01-05,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,2024
2024-01-05,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,승차,일반,785,1044,1533,2891,3088,2595,2695,2851,2671,2651,2458,2608,2443,2140,1585,1363,1398,1362,844,0.0,1,2024
2024-01-06,2.0,230,신림,승차,어린이,0,0,0,12,6,7,26,20,38,23,28,22,39,18,14,14,8,0,4,0.0,1,2024
2024-01-06,2.0,230,신림,승차,중고생,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,승차,청소년,6,14,26,33,65,53,65,75,73,83,81,76,91,72,67,64,60,37,23,0.0,1,2024
2024-01-06,2.0,230,신림,승차,우대권,249,209,217,282,386,527,481,480,461,457,464,397,347,375,204,163,122,79,22,0.0,1,2024
2024-01-06,2.0,230,신림,승차,직원,6,4,8,19,12,6,12,6,6,5,8,11,13,3,7,10,4,6,5,2.0,1,2024
2024-01-06,2.0,230,신림,승차,영어 일반,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,하차,일반,103,316,401,659,972,1009,1292,1554,1907,2107,2262,3054,3322,3511,3118,2887,3387,2967,2222,332.0,1,2024
2024-01-06,2.0,230,신림,하차,어린이,0,0,0,0,4,18,26,32,32,25,32,31,30,25,11,12,17,6,4,0.0,1,2024
2024-01-06,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,하차,청소년,2,3,4,12,26,26,42,56,75,69,69,89,117,132,92,76,68,86,32,8.0,1,2024
2024-01-06,2.0,230,신림,하차,우대권,35,132,130,137,270,387,509,494,441,421,524,547,490,471,321,238,202,112,70,7.0,1,2024
2024-01-06,2.0,230,신림,하차,직원,6,3,6,4,13,8,11,3,4,7,7,1,15,12,9,11,4,9,13,5.0,1,2024
2024-01-06,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0.0,1,2024
2024-01-06,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-06,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-07,2.0,230,신림,승차,일반,416,720,855,1798,2157,1906,2039,2100,2138,1964,1880,1861,1664,1604,1299,1173,1095,910,456,0.0,1,2024
2024-01-07,2.0,230,신림,승차,어린이,0,1,1,8,9,12,8,22,25,21,16,21,20,23,13,10,4,0,0,0.0,1,2024
2024-01-07,2.0,230,신림,승차,중고생,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-07,2.0,230,신림,승차,청소년,4,5,15,29,44,60,50,71,83,57,81,66,100,75,85,81,58,42,15,0.0,1,2024
2024-01-07,2.0,230,신림,승차,우대권,151,143,163,223,356,398,331,392,426,475,374,333,297,293,238,132,81,56,15,0.0,1,2024
2024-01-07,2.0,230,신림,승차,직원,5,1,4,8,8,8,8,5,9,8,11,16,21,7,4,3,5,7,6,0.0,1,2024
2024-01-07,2.0,230,신림,승차,영어 일반,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1,2024
2024-01-07,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2024
2024-01-07,2.0,230,신림,하차,일반,87,352,335,461,705,850,942,1122,1429,1451,1866,2085,2338,2742,2244,2280,2481,1927,1520,8.0,1,2024
2024-01-07,2.0,230,신림,하차,어린이,0,0,0,1,10,16,18,13,14,22,26,20,18,8,12,6,8,1,2,0.0,1,2024
2024-01-07,2.0,230,신림,하차,중고생,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0.0,1,2024
2024-01-07,2.0,230,신림,하차,청소년,0,7,4,9,23,27,41,45,82,92,86,115,100,111,71,86,47,57,46,0.0,1,2024
2024-01-07,2.0,230,신림,하차,우대권,26,125,102,124,248,401,438,344,321,361,427,398,380,387,221,150,113,103,40,2.0,1,2024
2024-01-07,2.0,230,신림,하차,직원,5,2,3,9,11,9,10,5,10,4,7,8,13,8,5,7,3,7,7,0.0,1,2024
2024-01-07,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.0,1,2024
2024-01-07,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,승차,일반,976,2337,7522,10778,5417,2194,1479,1599,1498,1385,1401,1526,1913,2064,1306,1114,1115,901,566,141.0,1,2024
2024-01-08,2.0,230,신림,승차,어린이,0,0,0,4,10,5,2,7,11,10,10,10,9,9,3,1,1,3,1,1.0,1,2024
2024-01-08,2.0,230,신림,승차,중고생,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,승차,청소년,5,18,61,60,33,25,36,63,61,61,47,74,80,75,32,38,45,30,10,6.0,1,2024
2024-01-08,2.0,230,신림,승차,우대권,363,360,430,465,463,502,477,497,514,485,493,489,343,234,200,112,81,55,19,9.0,1,2024
2024-01-08,2.0,230,신림,승차,직원,2,11,31,29,7,9,8,5,8,13,14,15,13,2,5,6,8,3,10,5.0,1,2024
2024-01-08,2.0,230,신림,승차,영어 일반,0,0,0,1,0,0,0,3,0,3,2,1,2,0,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,하차,일반,65,353,690,1353,1053,750,749,898,1102,1262,1568,2310,3646,7848,7944,4158,3578,2995,1937,665.0,1,2024
2024-01-08,2.0,230,신림,하차,어린이,0,0,0,0,0,1,13,2,10,11,17,12,6,5,7,5,2,4,2,0.0,1,2024
2024-01-08,2.0,230,신림,하차,중고생,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,하차,청소년,1,0,5,24,26,24,31,26,49,59,79,76,76,64,54,50,43,74,23,12.0,1,2024
2024-01-08,2.0,230,신림,하차,우대권,31,136,162,219,277,324,452,482,410,536,689,697,570,439,395,216,198,109,60,12.0,1,2024
2024-01-08,2.0,230,신림,하차,직원,2,3,14,18,14,11,9,11,3,12,13,8,18,25,19,7,4,4,10,4.0,1,2024
2024-01-08,2.0,230,신림,하차,영어 일반,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,2024
2024-01-08,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,일반,968,2360,7614,11021,5738,2345,1581,1702,1655,1378,1380,1480,1747,2174,1259,1185,1108,916,541,200.0,1,2024
2024-01-09,2.0,230,신림,승차,어린이,0,0,0,9,6,5,3,9,11,13,7,4,6,5,2,2,2,2,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,중고생,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,청소년,6,17,56,69,50,39,40,52,53,55,56,66,76,56,35,34,63,42,25,7.0,1,2024
2024-01-09,2.0,230,신림,승차,우대권,395,357,425,499,488,485,446,429,426,443,406,334,293,217,176,114,126,53,20,6.0,1,2024
2024-01-09,2.0,230,신림,승차,직원,8,10,23,34,25,16,9,6,3,11,3,15,23,9,10,8,3,13,5,1.0,1,2024
2024-01-09,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,하차,일반,73,397,688,1378,1095,761,783,930,1137,1259,1715,2329,3656,8333,6840,4661,3818,3345,2019,785.0,1,2024
2024-01-09,2.0,230,신림,하차,어린이,0,0,0,0,5,7,4,9,8,9,13,12,6,11,4,4,8,0,2,1.0,1,2024
2024-01-09,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,하차,청소년,0,2,6,14,16,32,25,35,59,63,69,77,104,80,59,62,44,77,27,9.0,1,2024
2024-01-09,2.0,230,신림,하차,우대권,40,147,149,207,233,320,429,381,405,438,644,594,497,441,298,283,194,115,57,12.0,1,2024
2024-01-09,2.0,230,신림,하차,직원,6,3,10,15,19,20,12,3,5,8,7,15,14,32,18,8,6,8,5,6.0,1,2024
2024-01-09,2.0,230,신림,하차,영어 일반,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,1,2024
2024-01-09,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1,2024
2024-01-10,2.0,230,신림,승차,일반,994,2262,7420,10934,5645,2390,1619,1820,1722,1405,1406,1666,2027,2449,1396,1268,1229,1075,691,169.0,1,2024
2024-01-10,2.0,230,신림,승차,어린이,0,0,0,6,9,4,4,4,11,17,15,7,5,5,4,3,3,1,0,0.0,1,2024
2024-01-10,2.0,230,신림,승차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,1,2024
2024-01-10,2.0,230,신림,승차,청소년,3,19,34,45,46,37,54,47,66,58,72,76,72,84,61,48,48,61,15,1.0,1,2024
2024-01-10,2.0,230,신림,승차,우대권,380,351,403,479,484,516,497,508,612,514,562,430,420,401,230,159,92,58,23,4.0,1,2024
2024-01-10,2.0,230,신림,승차,직원,7,16,26,32,11,14,17,5,6,9,9,26,16,12,1,5,8,5,5,10.0,1,2024
2024-01-10,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-10,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-10,2.0,230,신림,하차,일반,77,356,727,1381,1175,792,896,1071,1136,1321,1626,2481,3969,8130,7620,4256,3851,3690,2242,843.0,1,2024
2024-01-10,2.0,230,신림,하차,어린이,0,0,0,2,4,6,14,10,8,4,11,11,7,6,5,6,3,1,0,0.0,1,2024
2024-01-10,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-10,2.0,230,신림,하차,청소년,0,2,6,16,28,15,40,51,59,68,57,75,79,102,65,59,52,86,31,17.0,1,2024
2024-01-10,2.0,230,신림,하차,우대권,44,131,166,216,300,427,555,490,498,542,800,812,568,470,345,249,204,144,76,15.0,1,2024
2024-01-10,2.0,230,신림,하차,직원,3,5,8,16,20,17,16,6,8,9,6,25,14,25,11,12,12,8,7,13.0,1,2024
2024-01-10,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2024
2024-01-10,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.0,1,2024
2024-01-11,2.0,230,신림,승차,일반,985,2290,7413,10761,5797,2407,1622,1756,1744,1413,1486,1698,1995,2429,1338,1274,1192,1073,620,155.0,1,2024
2024-01-11,2.0,230,신림,승차,어린이,0,1,3,12,9,15,9,4,11,14,10,6,7,5,6,5,3,1,0,0.0,1,2024
2024-01-11,2.0,230,신림,승차,중고생,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,1,2024
2024-01-11,2.0,230,신림,승차,청소년,7,18,38,63,36,37,42,53,55,66,70,75,75,77,37,39,39,37,17,2.0,1,2024
2024-01-11,2.0,230,신림,승차,우대권,394,366,407,502,512,582,505,551,542,580,581,532,391,398,211,142,102,44,28,10.0,1,2024
2024-01-11,2.0,230,신림,승차,직원,0,12,19,18,16,13,8,11,12,6,10,10,19,17,5,6,2,6,6,8.0,1,2024
2024-01-11,2.0,230,신림,승차,영어 일반,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1,2024
2024-01-11,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-11,2.0,230,신림,하차,일반,88,389,674,1361,1185,810,861,1040,1089,1415,1645,2635,3930,7946,7218,4460,3823,3535,2296,943.0,1,2024
2024-01-11,2.0,230,신림,하차,어린이,0,0,0,1,9,6,6,2,5,19,8,20,12,10,11,7,2,1,1,0.0,1,2024
2024-01-11,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,1,2024
2024-01-11,2.0,230,신림,하차,청소년,0,5,6,17,22,21,34,42,42,58,71,63,77,76,70,51,84,77,35,13.0,1,2024
2024-01-11,2.0,230,신림,하차,우대권,46,144,151,234,342,451,656,566,537,595,726,763,631,489,335,287,189,128,74,19.0,1,2024
2024-01-11,2.0,230,신림,하차,직원,0,6,6,14,21,12,9,6,13,4,11,5,22,21,8,8,8,8,10,10.0,1,2024
2024-01-11,2.0,230,신림,하차,영어 일반,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,1,2024
2024-01-11,2.0,230,신림,하차,중국어 일반,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1,2024
2024-01-12,2.0,230,신림,승차,일반,981,2141,7104,10516,5359,2464,1726,1891,1800,1563,1598,1914,2281,2788,1795,1398,1431,1315,981,313.0,1,2024
2024-01-12,2.0,230,신림,승차,어린이,2,0,0,6,18,4,11,6,14,14,11,10,11,4,10,5,10,2,0,0.0,1,2024
2024-01-12,2.0,230,신림,승차,중고생,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0.0,1,2024
2024-01-12,2.0,230,신림,승차,청소년,2,13,33,45,62,41,47,62,92,55,72,85,69,54,52,39,52,44,24,10.0,1,2024
2024-01-12,2.0,230,신림,승차,우대권,399,352,420,492,554,555,544,559,535,561,562,483,438,336,253,156,107,90,41,9.0,1,2024
2024-01-12,2.0,230,신림,승차,직원,4,7,22,27,8,19,13,4,12,6,8,13,15,10,10,2,13,3,3,9.0,1,2024
2024-01-12,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0.0,1,2024
2024-01-12,2.0,230,신림,승차,중국어 일반,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-12,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2024
2024-01-12,2.0,230,신림,하차,일반,95,384,658,1387,1140,842,836,1123,1218,1516,1906,2721,3997,8300,7029,4095,4000,3811,2745,1277.0,1,2024
2024-01-12,2.0,230,신림,하차,어린이,0,0,0,1,1,6,11,15,7,12,10,12,16,13,8,12,13,7,2,0.0,1,2024
2024-01-12,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1,2024
2024-01-12,2.0,230,신림,하차,청소년,0,2,2,9,20,25,38,50,48,47,73,99,95,101,62,63,53,88,47,18.0,1,2024
2024-01-12,2.0,230,신림,하차,우대권,40,153,161,238,340,361,619,536,457,590,737,777,635,585,397,287,236,149,73,21.0,1,2024
2024-01-12,2.0,230,신림,하차,직원,2,4,10,14,19,19,16,7,11,7,7,10,9,23,13,2,11,6,12,14.0,1,2024
2024-01-12,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0,1,2024
2024-01-12,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,1,2024
2024-01-12,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2024
2024-01-13,2.0,230,신림,승차,일반,748,1130,1560,2951,3282,2670,2942,2982,2888,2590,2501,2721,2517,1995,1603,1420,1461,1274,820,9.0,1,2024
2024-01-13,2.0,230,신림,승차,어린이,0,0,5,16,11,10,13,20,24,31,26,20,40,22,28,10,4,8,1,0.0,1,2024
2024-01-13,2.0,230,신림,승차,중고생,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0.0,1,2024
2024-01-13,2.0,230,신림,승차,청소년,4,11,32,41,54,49,52,53,85,81,77,105,92,72,82,42,41,51,15,0.0,1,2024
