datetime,연,월,일,시간,요일,주말,공휴일,10대,20대,30대,40대,50대 이상,우대권,외국인
2022-06-16 20:00:00,2022,6,16,20,3,0,0,639,1499,3031,1749,979,341,0
2022-06-16 21:00:00,2022,6,16,21,3,0,0,712,1668,3374,1946,1090,305,0
2022-06-16 22:00:00,2022,6,16,22,3,0,0,700,1640,3316,1913,1071,189,3
2022-06-16 23:00:00,2022,6,16,23,3,0,0,347,814,1646,950,532,72,0
2022-06-17 00:00:00,2022,6,17,0,4,0,0,81,191,385,222,124,17,0
2022-06-17 05:00:00,2022,6,17,5,4,0,0,41,95,193,111,62,287,0
2022-06-17 06:00:00,2022,6,17,6,4,0,0,171,401,812,468,262,622,0
2022-06-17 07:00:00,2022,6,17,7,4,0,0,203,1269,3609,2221,355,494,2
2022-06-17 08:00:00,2022,6,17,8,4,0,0,423,2647,7527,4632,741,541,1
2022-06-17 09:00:00,2022,6,17,9,4,0,0,362,2261,6431,3958,633,722,1
2022-06-17 10:00:00,2022,6,17,10,4,0,0,540,1266,2561,1477,827,797,1
2022-06-17 11:00:00,2022,6,17,11,4,0,0,448,1050,2124,1225,686,867,0
2022-06-17 12:00:00,2022,6,17,12,4,0,0,471,1104,2232,1288,721,776,10
2022-06-17 13:00:00,2022,6,17,13,4,0,0,562,1318,2666,1538,861,824,0
2022-06-17 14:00:00,2022,6,17,14,4,0,0,561,1314,2657,1533,858,1097,3
2022-06-17 15:00:00,2022,6,17,15,4,0,0,639,1498,3030,1748,979,1292,0
2022-06-17 16:00:00,2022,6,17,16,4,0,0,757,1773,3585,2069,1158,1033,21
2022-06-17 17:00:00,2022,6,17,17,4,0,0,533,2618,6498,4642,1000,893,8
2022-06-17 18:00:00,2022,6,17,18,4,0,0,778,3820,9481,6772,1459,613,1
2022-06-17 19:00:00,2022,6,17,19,4,0,0,471,2315,5745,4104,884,384,16
2022-06-17 20:00:00,2022,6,17,20,4,0,0,635,1489,3011,1737,973,354,8
2022-06-17 21:00:00,2022,6,17,21,4,0,0,683,1601,3238,1868,1046,276,4
2022-06-17 22:00:00,2022,6,17,22,4,0,0,734,1720,3477,2006,1123,191,8
2022-06-17 23:00:00,2022,6,17,23,4,0,0,457,1072,2168,1251,700,66,0
2022-06-18 00:00:00,2022,6,18,0,5,1,0,251,407,341,183,410,14,0
2022-06-18 05:00:00,2022,6,18,5,5,1,0,92,150,126,67,151,188,0
2022-06-18 06:00:00,2022,6,18,6,5,1,0,186,303,253,136,304,465,0
2022-06-18 07:00:00,2022,6,18,7,5,1,0,99,431,508,290,186,278,0
2022-06-18 08:00:00,2022,6,18,8,5,1,0,233,1008,1187,679,434,285,1
2022-06-18 09:00:00,2022,6,18,9,5,1,0,458,1987,2340,1337,856,443,5
2022-06-18 10:00:00,2022,6,18,10,5,1,0,941,1528,1280,686,1536,490,2
2022-06-18 11:00:00,2022,6,18,11,5,1,0,999,1623,1359,728,1631,620,3
2022-06-18 12:00:00,2022,6,18,12,5,1,0,1214,1972,1652,885,1982,567,9
2022-06-18 13:00:00,2022,6,18,13,5,1,0,1426,2318,1942,1040,2330,495,5
2022-06-18 14:00:00,2022,6,18,14,5,1,0,1325,2154,1804,967,2165,553,7
2022-06-18 15:00:00,2022,6,18,15,5,1,0,1443,2345,1964,1052,2357,488,13
2022-06-18 16:00:00,2022,6,18,16,5,1,0,1631,2650,2219,1189,2663,590,12
2022-06-18 17:00:00,2022,6,18,17,5,1,0,865,2945,3027,2008,1730,477,10
2022-06-18 18:00:00,2022,6,18,18,5,1,0,691,2353,2419,1604,1382,334,14
2022-06-18 19:00:00,2022,6,18,19,5,1,0,465,1582,1626,1079,929,306,8
2022-06-18 20:00:00,2022,6,18,20,5,1,0,879,1429,1197,641,1436,258,6
2022-06-18 21:00:00,2022,6,18,21,5,1,0,1042,1693,1418,760,1701,228,7
2022-06-18 22:00:00,2022,6,18,22,5,1,0,1170,1901,1592,853,1911,134,3
2022-06-18 23:00:00,2022,6,18,23,5,1,0,676,1098,920,493,1104,59,0
2022-06-19 00:00:00,2022,6,19,0,6,1,0,0,1,0,0,1,0,0
2022-06-19 05:00:00,2022,6,19,5,6,1,0,103,168,141,75,169,98,6
2022-06-19 06:00:00,2022,6,19,6,6,1,0,128,208,174,93,209,283,0
2022-06-19 07:00:00,2022,6,19,7,6,1,0,59,257,302,173,110,171,0
2022-06-19 08:00:00,2022,6,19,8,6,1,0,115,498,586,335,214,178,0
2022-06-19 09:00:00,2022,6,19,9,6,1,0,171,741,873,499,319,263,1
2022-06-19 10:00:00,2022,6,19,10,6,1,0,372,605,506,271,608,265,0
2022-06-19 11:00:00,2022,6,19,11,6,1,0,470,763,639,342,767,239,2
2022-06-19 12:00:00,2022,6,19,12,6,1,0,649,1055,884,473,1060,260,3
2022-06-19 13:00:00,2022,6,19,13,6,1,0,760,1236,1035,554,1242,285,13
2022-06-19 14:00:00,2022,6,19,14,6,1,0,672,1093,915,490,1098,314,3
2022-06-19 15:00:00,2022,6,19,15,6,1,0,742,1206,1010,541,1212,281,6
2022-06-19 16:00:00,2022,6,19,16,6,1,0,862,1401,1174,629,1408,323,4
2022-06-19 17:00:00,2022,6,19,17,6,1,0,462,1574,1618,1073,925,221,1
2022-06-19 18:00:00,2022,6,19,18,6,1,0,417,1420,1460,968,834,170,5
2022-06-19 19:00:00,2022,6,19,19,6,1,0,338,1152,1184,785,676,170,5
2022-06-19 20:00:00,2022,6,19,20,6,1,0,656,1066,893,478,1072,180,2
2022-06-19 21:00:00,2022,6,19,21,6,1,0,668,1086,910,487,1092,131,15
2022-06-19 22:00:00,2022,6,19,22,6,1,0,633,1029,862,462,1034,103,3
2022-06-19 23:00:00,2022,6,19,23,6,1,0,310,503,422,226,506,30,0
2022-06-20 00:00:00,2022,6,20,0,0,0,0,0,1,2,1,0,0,0
2022-06-20 05:00:00,2022,6,20,5,0,0,0,35,82,166,96,54,288,0
2022-06-20 06:00:00,2022,6,20,6,0,0,0,173,405,819,472,264,624,0
2022-06-20 07:00:00,2022,6,20,7,0,0,0,219,1370,3895,2397,383,441,0
2022-06-20 08:00:00,2022,6,20,8,0,0,0,442,2764,7861,4837,774,599,0
2022-06-20 09:00:00,2022,6,20,9,0,0,0,383,2392,6802,4186,670,704,1
2022-06-20 10:00:00,2022,6,20,10,0,0,0,550,1288,2605,1503,842,881,6
2022-06-20 11:00:00,2022,6,20,11,0,0,0,414,970,1962,1132,634,959,10
2022-06-20 12:00:00,2022,6,20,12,0,0,0,418,980,1983,1144,641,798,10
2022-06-20 13:00:00,2022,6,20,13,0,0,0,495,1160,2347,1354,758,944,5
2022-06-20 14:00:00,2022,6,20,14,0,0,0,480,1125,2274,1312,735,1188,4
2022-06-20 15:00:00,2022,6,20,15,0,0,0,536,1257,2541,1466,821,1295,5
2022-06-20 16:00:00,2022,6,20,16,0,0,0,613,1437,2906,1677,939,1045,8
2022-06-20 17:00:00,2022,6,20,17,0,0,0,438,2148,5332,3809,820,954,10
2022-06-20 18:00:00,2022,6,20,18,0,0,0,697,3422,8493,6066,1307,590,6
2022-06-20 19:00:00,2022,6,20,19,0,0,0,416,2042,5069,3621,780,391,7
2022-06-20 20:00:00,2022,6,20,20,0,0,0,616,1443,2918,1683,943,330,9
2022-06-20 21:00:00,2022,6,20,21,0,0,0,665,1558,3150,1817,1018,261,5
2022-06-20 22:00:00,2022,6,20,22,0,0,0,560,1314,2656,1532,858,172,6
2022-06-20 23:00:00,2022,6,20,23,0,0,0,234,547,1107,639,358,46,2
2022-06-21 00:00:00,2022,6,21,0,1,0,0,54,127,257,148,83,12,0
2022-06-21 05:00:00,2022,6,21,5,1,0,0,38,89,180,104,58,289,0
2022-06-21 06:00:00,2022,6,21,6,1,0,0,178,417,842,486,272,611,0
2022-06-21 07:00:00,2022,6,21,7,1,0,0,227,1421,4041,2486,398,474,0
2022-06-21 08:00:00,2022,6,21,8,1,0,0,438,2738,7786,4791,767,576,3
2022-06-21 09:00:00,2022,6,21,9,1,0,0,406,2536,7211,4438,710,742,6
2022-06-21 10:00:00,2022,6,21,10,1,0,0,552,1294,2618,1510,846,816,7
2022-06-21 11:00:00,2022,6,21,11,1,0,0,426,998,2018,1164,652,891,13
2022-06-21 12:00:00,2022,6,21,12,1,0,0,424,995,2012,1161,650,735,1
2022-06-21 13:00:00,2022,6,21,13,1,0,0,513,1203,2433,1404,786,845,3
2022-06-21 14:00:00,2022,6,21,14,1,0,0,505,1185,2396,1382,774,1104,5
2022-06-21 15:00:00,2022,6,21,15,1,0,0,542,1270,2569,1482,830,1209,7
2022-06-21 16:00:00,2022,6,21,16,1,0,0,645,1513,3059,1765,988,1022,7
2022-06-21 17:00:00,2022,6,21,17,1,0,0,461,2264,5619,4013,864,891,3
2022-06-21 18:00:00,2022,6,21,18,1,0,0,735,3608,8953,6395,1377,605,10
2022-06-21 19:00:00,2022,6,21,19,1,0,0,428,2103,5219,3728,803,368,3
2022-06-21 20:00:00,2022,6,21,20,1,0,0,659,1544,3121,1801,1008,333,7
2022-06-21 21:00:00,2022,6,21,21,1,0,0,707,1657,3350,1933,1082,259,1
2022-06-21 22:00:00,2022,6,21,22,1,0,0,657,1540,3114,1796,1006,173,3
2022-06-21 23:00:00,2022,6,21,23,1,0,0,308,721,1458,841,471,55,1
2022-06-22 00:00:00,2022,6,22,0,2,0,0,72,168,339,196,109,15,1
2022-06-22 05:00:00,2022,6,22,5,2,0,0,36,85,173,100,56,306,0
2022-06-22 06:00:00,2022,6,22,6,2,0,0,178,417,844,487,273,619,0
2022-06-22 07:00:00,2022,6,22,7,2,0,0,218,1362,3872,2383,381,456,0
2022-06-22 08:00:00,2022,6,22,8,2,0,0,433,2709,7703,4740,758,540,1
2022-06-22 09:00:00,2022,6,22,9,2,0,0,397,2483,7061,4345,695,701,0
2022-06-22 10:00:00,2022,6,22,10,2,0,0,550,1290,2608,1505,843,822,2
2022-06-22 11:00:00,2022,6,22,11,2,0,0,432,1013,2048,1182,662,853,5
2022-06-22 12:00:00,2022,6,22,12,2,0,0,423,992,2005,1157,648,770,7
2022-06-22 13:00:00,2022,6,22,13,2,0,0,525,1231,2489,1436,804,950,3
2022-06-22 14:00:00,2022,6,22,14,2,0,0,493,1155,2335,1347,755,1165,8
2022-06-22 15:00:00,2022,6,22,15,2,0,0,561,1314,2657,1533,859,1175,10
2022-06-22 16:00:00,2022,6,22,16,2,0,0,679,1592,3219,1857,1040,1010,8
2022-06-22 17:00:00,2022,6,22,17,2,0,0,476,2336,5799,4142,892,917,6
2022-06-22 18:00:00,2022,6,22,18,2,0,0,739,3630,9010,6436,1386,570,5
2022-06-22 19:00:00,2022,6,22,19,2,0,0,422,2071,5140,3672,791,381,8
2022-06-22 20:00:00,2022,6,22,20,2,0,0,650,1524,3081,1778,995,318,15
2022-06-22 21:00:00,2022,6,22,21,2,0,0,730,1711,3459,1996,1118,277,5
2022-06-22 22:00:00,2022,6,22,22,2,0,0,711,1666,3369,1943,1088,186,3
2022-06-22 23:00:00,2022,6,22,23,2,0,0,327,766,1549,893,500,76,3
2022-06-23 00:00:00,2022,6,23,0,3,0,0,82,192,389,224,126,20,1
2022-06-23 05:00:00,2022,6,23,5,3,0,0,43,102,205,118,66,301,4
2022-06-23 06:00:00,2022,6,23,6,3,0,0,186,436,881,508,285,618,0
2022-06-23 07:00:00,2022,6,23,7,3,0,0,208,1301,3699,2276,364,444,0
2022-06-23 08:00:00,2022,6,23,8,3,0,0,438,2737,7783,4790,766,541,1
2022-06-23 09:00:00,2022,6,23,9,3,0,0,384,2398,6819,4197,671,703,2
2022-06-23 10:00:00,2022,6,23,10,3,0,0,538,1260,2548,1470,823,775,0
2022-06-23 11:00:00,2022,6,23,11,3,0,0,429,1005,2033,1173,657,832,0
2022-06-23 12:00:00,2022,6,23,12,3,0,0,441,1034,2091,1206,675,736,1
2022-06-23 13:00:00,2022,6,23,13,3,0,0,518,1213,2454,1416,793,793,9
2022-06-23 14:00:00,2022,6,23,14,3,0,0,496,1162,2349,1355,759,1083,3
2022-06-23 15:00:00,2022,6,23,15,3,0,0,531,1244,2516,1451,813,1121,11
2022-06-23 16:00:00,2022,6,23,16,3,0,0,643,1508,3049,1759,985,929,6
2022-06-23 17:00:00,2022,6,23,17,3,0,0,457,2244,5568,3977,857,727,21
2022-06-23 18:00:00,2022,6,23,18,3,0,0,707,3473,8620,6157,1326,503,9
2022-06-23 19:00:00,2022,6,23,19,3,0,0,421,2070,5137,3669,790,345,6
2022-06-23 20:00:00,2022,6,23,20,3,0,0,617,1447,2927,1688,945,256,3
2022-06-23 21:00:00,2022,6,23,21,3,0,0,667,1563,3161,1824,1021,255,3
2022-06-23 22:00:00,2022,6,23,22,3,0,0,679,1590,3216,1855,1039,152,10
2022-06-23 23:00:00,2022,6,23,23,3,0,0,308,723,1462,843,472,52,4
2022-06-24 00:00:00,2022,6,24,0,4,0,0,78,183,370,213,120,8,0
2022-06-24 05:00:00,2022,6,24,5,4,0,0,40,94,190,110,62,298,0
2022-06-24 06:00:00,2022,6,24,6,4,0,0,159,372,752,434,243,594,0
2022-06-24 07:00:00,2022,6,24,7,4,0,0,201,1259,3581,2203,353,459,0
2022-06-24 08:00:00,2022,6,24,8,4,0,0,407,2545,7237,4453,713,545,1
2022-06-24 09:00:00,2022,6,24,9,4,0,0,369,2309,6566,4040,646,695,1
2022-06-24 10:00:00,2022,6,24,10,4,0,0,571,1338,2706,1561,874,758,5
2022-06-24 11:00:00,2022,6,24,11,4,0,0,459,1076,2176,1255,703,827,5
2022-06-24 12:00:00,2022,6,24,12,4,0,0,510,1195,2416,1394,780,791,3
2022-06-24 13:00:00,2022,6,24,13,4,0,0,573,1342,2715,1566,877,929,8
2022-06-24 14:00:00,2022,6,24,14,4,0,0,584,1369,2768,1597,894,1124,10
2022-06-24 15:00:00,2022,6,24,15,4,0,0,656,1538,3110,1794,1005,1220,12
2022-06-24 16:00:00,2022,6,24,16,4,0,0,770,1804,3648,2105,1179,972,8
2022-06-24 17:00:00,2022,6,24,17,4,0,0,561,2754,6836,4883,1052,885,7
2022-06-24 18:00:00,2022,6,24,18,4,0,0,784,3851,9558,6827,1470,658,15
2022-06-24 19:00:00,2022,6,24,19,4,0,0,470,2307,5725,4089,881,413,4
2022-06-24 20:00:00,2022,6,24,20,4,0,0,678,1589,3212,1853,1038,344,2
2022-06-24 21:00:00,2022,6,24,21,4,0,0,699,1638,3313,1912,1070,317,6
2022-06-24 22:00:00,2022,6,24,22,4,0,0,811,1902,3846,2219,1243,211,6
2022-06-24 23:00:00,2022,6,24,23,4,0,0,519,1217,2461,1420,795,78,4
2022-06-25 00:00:00,2022,6,25,0,5,1,0,318,516,432,232,519,18,2
2022-06-25 05:00:00,2022,6,25,5,5,1,0,128,208,174,93,209,196,1
2022-06-25 06:00:00,2022,6,25,6,5,1,0,187,304,254,136,305,466,0
2022-06-25 07:00:00,2022,6,25,7,5,1,0,102,444,523,299,191,280,0
2022-06-25 08:00:00,2022,6,25,8,5,1,0,255,1105,1301,743,476,302,0
2022-06-25 09:00:00,2022,6,25,9,5,1,0,448,1940,2285,1306,836,459,1
2022-06-25 10:00:00,2022,6,25,10,5,1,0,924,1502,1258,674,1509,552,8
2022-06-25 11:00:00,2022,6,25,11,5,1,0,1030,1675,1403,751,1683,607,10
2022-06-25 12:00:00,2022,6,25,12,5,1,0,1274,2069,1733,929,2080,479,6
2022-06-25 13:00:00,2022,6,25,13,5,1,0,1519,2469,2068,1108,2481,520,9
2022-06-25 14:00:00,2022,6,25,14,5,1,0,1423,2312,1936,1037,2324,489,7
2022-06-25 15:00:00,2022,6,25,15,5,1,0,1409,2290,1918,1027,2301,530,10
2022-06-25 16:00:00,2022,6,25,16,5,1,0,1692,2750,2303,1234,2764,523,7
2022-06-25 17:00:00,2022,6,25,17,5,1,0,867,2951,3034,2012,1734,439,8
2022-06-25 18:00:00,2022,6,25,18,5,1,0,714,2432,2500,1658,1428,312,2
2022-06-25 19:00:00,2022,6,25,19,5,1,0,484,1649,1696,1125,969,228,7
2022-06-25 20:00:00,2022,6,25,20,5,1,0,933,1516,1270,680,1524,206,9
2022-06-25 21:00:00,2022,6,25,21,5,1,0,1097,1783,1494,800,1792,216,5
2022-06-25 22:00:00,2022,6,25,22,5,1,0,1161,1887,1581,847,1897,152,6
2022-06-25 23:00:00,2022,6,25,23,5,1,0,696,1131,947,508,1137,36,0
2022-06-26 00:00:00,2022,6,26,0,6,1,0,0,0,0,0,0,0,0
2022-06-26 05:00:00,2022,6,26,5,6,1,0,102,166,139,75,167,99,0
2022-06-26 06:00:00,2022,6,26,6,6,1,0,124,201,169,90,202,289,0
2022-06-26 07:00:00,2022,6,26,7,6,1,0,60,261,308,176,113,171,0
2022-06-26 08:00:00,2022,6,26,8,6,1,0,110,477,562,321,206,188,0
2022-06-26 09:00:00,2022,6,26,9,6,1,0,170,736,867,495,317,230,1
2022-06-26 10:00:00,2022,6,26,10,6,1,0,377,612,513,275,615,235,5
2022-06-26 11:00:00,2022,6,26,11,6,1,0,522,849,711,381,853,217,3
2022-06-26 12:00:00,2022,6,26,12,6,1,0,697,1132,948,508,1138,240,3
2022-06-26 13:00:00,2022,6,26,13,6,1,0,803,1305,1093,585,1311,294,8
2022-06-26 14:00:00,2022,6,26,14,6,1,0,760,1235,1034,554,1241,260,5
2022-06-26 15:00:00,2022,6,26,15,6,1,0,834,1355,1135,608,1361,261,4
2022-06-26 16:00:00,2022,6,26,16,6,1,0,872,1417,1187,636,1424,312,1
2022-06-26 17:00:00,2022,6,26,17,6,1,0,461,1571,1615,1071,923,240,11
2022-06-26 18:00:00,2022,6,26,18,6,1,0,441,1502,1544,1024,882,151,6
2022-06-26 19:00:00,2022,6,26,19,6,1,0,344,1172,1204,799,688,163,12
2022-06-26 20:00:00,2022,6,26,20,6,1,0,688,1119,937,502,1124,128,3
2022-06-26 21:00:00,2022,6,26,21,6,1,0,751,1220,1022,547,1226,145,5
2022-06-26 22:00:00,2022,6,26,22,6,1,0,734,1192,998,535,1198,95,4
2022-06-26 23:00:00,2022,6,26,23,6,1,0,335,545,456,245,548,32,0
2022-06-27 00:00:00,2022,6,27,0,0,0,0,0,0,0,0,0,0,0
2022-06-27 05:00:00,2022,6,27,5,0,0,0,38,90,182,105,59,273,0
2022-06-27 06:00:00,2022,6,27,6,0,0,0,175,409,827,477,267,601,0
2022-06-27 07:00:00,2022,6,27,7,0,0,0,220,1378,3918,2411,386,437,0
2022-06-27 08:00:00,2022,6,27,8,0,0,0,439,2746,7808,4805,769,567,3
2022-06-27 09:00:00,2022,6,27,9,0,0,0,399,2493,7088,4362,698,709,1
2022-06-27 10:00:00,2022,6,27,10,0,0,0,528,1237,2500,1443,808,852,0
2022-06-27 11:00:00,2022,6,27,11,0,0,0,417,978,1978,1141,639,817,2
2022-06-27 12:00:00,2022,6,27,12,0,0,0,434,1016,2055,1186,664,814,3
2022-06-27 13:00:00,2022,6,27,13,0,0,0,501,1174,2373,1369,767,814,8
2022-06-27 14:00:00,2022,6,27,14,0,0,0,479,1124,2272,1311,734,1058,6
2022-06-27 15:00:00,2022,6,27,15,0,0,0,540,1265,2558,1476,826,1250,14
2022-06-27 16:00:00,2022,6,27,16,0,0,0,605,1417,2865,1653,926,1015,5
2022-06-27 17:00:00,2022,6,27,17,0,0,0,458,2248,5578,3984,858,794,15
2022-06-27 18:00:00,2022,6,27,18,0,0,0,701,3444,8547,6105,1315,541,9
2022-06-27 19:00:00,2022,6,27,19,0,0,0,414,2031,5040,3600,775,351,10
2022-06-27 20:00:00,2022,6,27,20,0,0,0,617,1447,2925,1688,945,268,7
2022-06-27 21:00:00,2022,6,27,21,0,0,0,652,1529,3091,1783,999,209,3
2022-06-27 22:00:00,2022,6,27,22,0,0,0,568,1331,2692,1553,870,162,10
2022-06-27 23:00:00,2022,6,27,23,0,0,0,234,549,1110,640,359,54,2
2022-06-28 00:00:00,2022,6,28,0,1,0,0,53,124,250,144,81,8,3
2022-06-28 05:00:00,2022,6,28,5,1,0,0,37,86,173,100,56,283,0
2022-06-28 06:00:00,2022,6,28,6,1,0,0,176,413,836,482,270,602,0
2022-06-28 07:00:00,2022,6,28,7,1,0,0,222,1390,3951,2432,389,446,0
2022-06-28 08:00:00,2022,6,28,8,1,0,0,445,2782,7912,4869,779,553,4
2022-06-28 09:00:00,2022,6,28,9,1,0,0,401,2506,7126,4385,702,742,3
2022-06-28 10:00:00,2022,6,28,10,1,0,0,540,1265,2559,1476,827,773,9
2022-06-28 11:00:00,2022,6,28,11,1,0,0,420,983,1988,1147,642,811,12
2022-06-28 12:00:00,2022,6,28,12,1,0,0,430,1008,2038,1176,658,804,13
2022-06-28 13:00:00,2022,6,28,13,1,0,0,518,1213,2453,1415,793,880,6
2022-06-28 14:00:00,2022,6,28,14,1,0,0,482,1130,2285,1318,738,1060,3
2022-06-28 15:00:00,2022,6,28,15,1,0,0,523,1227,2481,1431,801,1242,5
2022-06-28 16:00:00,2022,6,28,16,1,0,0,626,1468,2969,1713,959,1019,5
2022-06-28 17:00:00,2022,6,28,17,1,0,0,467,2292,5689,4064,875,825,7
2022-06-28 18:00:00,2022,6,28,18,1,0,0,725,3561,8837,6312,1360,603,8
2022-06-28 19:00:00,2022,6,28,19,1,0,0,419,2059,5111,3651,786,359,8
2022-06-28 20:00:00,2022,6,28,20,1,0,0,632,1481,2995,1728,968,261,5
2022-06-28 21:00:00,2022,6,28,21,1,0,0,711,1668,3372,1945,1089,270,10
2022-06-28 22:00:00,2022,6,28,22,1,0,0,654,1532,3098,1787,1001,168,4
2022-06-28 23:00:00,2022,6,28,23,1,0,0,297,696,1408,812,455,50,1
2022-06-29 00:00:00,2022,6,29,0,2,0,0,72,168,339,196,109,19,1
2022-06-29 05:00:00,2022,6,29,5,2,0,0,36,83,168,97,54,283,0
2022-06-29 06:00:00,2022,6,29,6,2,0,0,165,387,782,451,253,618,0
2022-06-29 07:00:00,2022,6,29,7,2,0,0,215,1346,3828,2356,377,450,0
2022-06-29 08:00:00,2022,6,29,8,2,0,0,436,2725,7749,4769,763,515,1
2022-06-29 09:00:00,2022,6,29,9,2,0,0,384,2397,6817,4195,671,648,1
2022-06-29 10:00:00,2022,6,29,10,2,0,0,531,1244,2517,1452,813,737,2
2022-06-29 11:00:00,2022,6,29,11,2,0,0,395,926,1873,1081,605,765,11
2022-06-29 12:00:00,2022,6,29,12,2,0,0,424,993,2008,1158,649,716,8
2022-06-29 13:00:00,2022,6,29,13,2,0,0,501,1174,2374,1370,767,824,8
2022-06-29 14:00:00,2022,6,29,14,2,0,0,474,1110,2246,1296,726,1077,7
2022-06-29 15:00:00,2022,6,29,15,2,0,0,529,1240,2507,1446,810,1182,10
2022-06-29 16:00:00,2022,6,29,16,2,0,0,622,1458,2949,1701,953,954,8
2022-06-29 17:00:00,2022,6,29,17,2,0,0,475,2331,5785,4132,890,856,9
2022-06-29 18:00:00,2022,6,29,18,2,0,0,715,3512,8716,6225,1341,563,15
2022-06-29 19:00:00,2022,6,29,19,2,0,0,412,2025,5026,3590,773,346,9
2022-06-29 20:00:00,2022,6,29,20,2,0,0,641,1501,3036,1752,981,305,6
2022-06-29 21:00:00,2022,6,29,21,2,0,0,687,1610,3256,1879,1052,280,5
2022-06-29 22:00:00,2022,6,29,22,2,0,0,649,1520,3074,1774,993,155,2
2022-06-29 23:00:00,2022,6,29,23,2,0,0,321,753,1522,878,492,58,0
2022-06-30 00:00:00,2022,6,30,0,3,0,0,77,181,365,211,118,16,0
2022-06-30 05:00:00,2022,6,30,5,3,0,0,37,88,177,102,57,284,0
2022-06-30 06:00:00,2022,6,30,6,3,0,0,155,362,732,422,237,566,0
2022-06-30 07:00:00,2022,6,30,7,3,0,0,202,1262,3589,2209,353,448,0
2022-06-30 08:00:00,2022,6,30,8,3,0,0,414,2590,7365,4532,725,505,1
2022-06-30 09:00:00,2022,6,30,9,3,0,0,381,2380,6768,4165,666,601,0
2022-06-30 10:00:00,2022,6,30,10,3,0,0,556,1302,2633,1519,851,634,2
2022-06-30 11:00:00,2022,6,30,11,3,0,0,408,957,1936,1117,625,699,6
2022-06-30 12:00:00,2022,6,30,12,3,0,0,430,1007,2036,1175,658,646,6
2022-06-30 13:00:00,2022,6,30,13,3,0,0,470,1101,2227,1285,719,704,5
2022-06-30 14:00:00,2022,6,30,14,3,0,0,477,1117,2259,1303,730,990,3
2022-06-30 15:00:00,2022,6,30,15,3,0,0,524,1227,2481,1432,802,1112,4
2022-06-30 16:00:00,2022,6,30,16,3,0,0,616,1445,2922,1685,944,873,13
2022-06-30 17:00:00,2022,6,30,17,3,0,0,443,2173,5393,3852,830,732,9
2022-06-30 18:00:00,2022,6,30,18,3,0,0,644,3161,7845,5604,1207,518,4
2022-06-30 19:00:00,2022,6,30,19,3,0,0,431,2117,5253,3752,808,339,9
2022-06-30 20:00:00,2022,6,30,20,3,0,0,612,1435,2902,1674,937,293,5
2022-06-30 21:00:00,2022,6,30,21,3,0,0,662,1553,3140,1811,1014,233,7
2022-06-30 22:00:00,2022,6,30,22,3,0,0,647,1516,3065,1768,990,166,4
2022-06-30 23:00:00,2022,6,30,23,3,0,0,321,752,1520,877,491,55,3
2022-07-01 00:00:00,2022,7,1,0,4,0,0,92,216,436,252,141,13,1
2022-07-01 05:00:00,2022,7,1,5,4,0,0,39,91,185,107,60,294,1
2022-07-01 06:00:00,2022,7,1,6,4,0,0,173,405,818,472,264,593,0
2022-07-01 07:00:00,2022,7,1,7,4,0,0,209,1306,3715,2286,366,447,1
2022-07-01 08:00:00,2022,7,1,8,4,0,0,402,2511,7141,4395,703,573,1
2022-07-01 09:00:00,2022,7,1,9,4,0,0,340,2124,6040,3717,595,626,5
2022-07-01 10:00:00,2022,7,1,10,4,0,0,547,1283,2594,1496,838,766,4
2022-07-01 11:00:00,2022,7,1,11,4,0,0,456,1068,2160,1246,698,878,15
2022-07-01 12:00:00,2022,7,1,12,4,0,0,473,1108,2241,1293,724,707,5
2022-07-01 13:00:00,2022,7,1,13,4,0,0,549,1287,2602,1501,841,829,9
2022-07-01 14:00:00,2022,7,1,14,4,0,0,538,1262,2551,1472,824,1069,8
2022-07-01 15:00:00,2022,7,1,15,4,0,0,620,1454,2941,1697,950,1150,4
2022-07-01 16:00:00,2022,7,1,16,4,0,0,763,1788,3615,2086,1168,993,13
2022-07-01 17:00:00,2022,7,1,17,4,0,0,523,2567,6370,4550,980,817,6
2022-07-01 18:00:00,2022,7,1,18,4,0,0,791,3883,9636,6883,1482,564,8
2022-07-01 19:00:00,2022,7,1,19,4,0,0,488,2398,5950,4250,915,387,12
2022-07-01 20:00:00,2022,7,1,20,4,0,0,683,1601,3239,1868,1046,319,9
2022-07-01 21:00:00,2022,7,1,21,4,0,0,698,1636,3309,1909,1069,283,1
2022-07-01 22:00:00,2022,7,1,22,4,0,0,794,1860,3761,2170,1215,199,8
2022-07-01 23:00:00,2022,7,1,23,4,0,0,477,1118,2261,1305,731,79,5
2022-07-02 00:00:00,2022,7,2,0,5,1,0,273,443,371,199,445,16,3
2022-07-02 05:00:00,2022,7,2,5,5,1,0,112,183,153,82,184,206,0
2022-07-02 06:00:00,2022,7,2,6,5,1,0,190,309,259,139,310,448,0
2022-07-02 07:00:00,2022,7,2,7,5,1,0,107,465,548,313,201,256,0
2022-07-02 08:00:00,2022,7,2,8,5,1,0,244,1059,1247,713,456,284,0
2022-07-02 09:00:00,2022,7,2,9,5,1,0,422,1830,2155,1232,788,403,1
2022-07-02 10:00:00,2022,7,2,10,5,1,0,876,1423,1192,639,1430,485,1
2022-07-02 11:00:00,2022,7,2,11,5,1,0,968,1574,1318,706,1582,694,1
2022-07-02 12:00:00,2022,7,2,12,5,1,0,1172,1905,1596,855,1915,470,4
